,Date,Open,High,Low,Close,Volume,year,TrendValue,Trend,Up Days,Down Days,RSI,Close Rateofchange,OBV,VWAP,Prediction Value
167,2000-09-04,1395.95,1433.15,1395.95,1427.75,59118945,2000,35.0,Uptrend,35.0,0.0,97.9381751523682,0.08060548722800376,288936235,1355.2658348699433,1
168,2000-09-05,1428.05,1434.65,1420.9,1428.25,46660762,2000,1.0,Uptrend,1.0,0.0,97.91563466861786,0.08319745174623638,335596997,1361.4204514118478,1
169,2000-09-06,1430.9,1444.45,1421.0,1435.35,55564667,2000,9.0,Uptrend,9.0,0.0,97.69141617236454,0.09501830942935618,391161664,1366.6816673582337,1
170,2000-09-07,1434.7,1450.2,1424.35,1439.75,50581945,2000,5.0,Uptrend,5.0,0.0,97.55373814834934,0.06996878715814514,441743609,1372.80596067804,1
171,2000-09-08,1440.6,1453.15,1440.6,1450.05,48947780,2000,2.0,Uptrend,2.0,0.0,97.49286996931103,0.07814416892821296,490691389,1377.492590800819,1
172,2000-09-11,1449.35,1469.0,1448.95,1456.35,48899129,2000,15.0,Uptrend,15.0,0.0,96.98830480096724,0.0966490963855422,539590518,1382.7868944444172,1
173,2000-09-12,1457.1,1470.55,1447.8,1467.65,44769146,2000,1.0,Uptrend,1.0,0.0,96.95112631487875,0.11970246042342181,584359664,1389.1170461101256,1
174,2000-09-13,1467.65,1482.0,1452.6,1456.15,40899886,2000,11.0,Uptrend,11.0,0.0,96.49911419453973,0.10490173761286892,543459778,1395.749969846627,1
175,2000-09-14,1456.75,1466.65,1437.85,1445.3,48935189,2000,-15.0,Downtrend,0.0,15.0,97.9136518696637,0.06944393059306653,494524589,1401.8969796169147,0
176,2000-09-15,1443.25,1451.05,1411.55,1417.2,48417567,2000,-15.0,Downtrend,0.0,15.0,98.55592161072832,0.05650812583867593,446107022,1406.2387621159385,0
177,2000-09-18,1416.05,1416.05,1352.1,1354.35,44613980,2000,-35.0,Downtrend,0.0,35.0,99.19228690887806,-0.0027244946798719027,401493042,1410.3975559239427,0
178,2000-09-19,1351.8,1361.7,1295.3,1317.0,61402728,2000,-54.0,Downtrend,0.0,54.0,99.53590306600395,-0.038861521620142336,340090314,1410.4478362938962,0
179,2000-09-20,1317.8,1351.1,1311.1,1342.9,42014443,2000,-10.0,Downtrend,0.0,10.0,99.57269498147987,-0.027729510570518312,382104757,1406.5589496444031,0
180,2000-09-21,1341.65,1347.4,1325.75,1329.85,37264457,2000,-3.0,Downtrend,0.0,3.0,99.58361267581071,-0.04054687781826061,344840300,1405.1494086853452,0
181,2000-09-22,1329.1,1329.1,1261.2,1266.45,53881081,2000,-18.0,Downtrend,0.0,18.0,99.6436957433322,-0.08688128627564085,290959219,1403.4051484372012,0
182,2000-09-25,1268.4,1305.1,1268.4,1292.55,42390608,2000,-24.0,Downtrend,0.0,24.0,99.70564981919797,-0.06421719457013575,333349827,1396.3595353858482,0
183,2000-09-26,1292.9,1298.25,1261.0,1267.9,46208596,2000,-6.0,Downtrend,0.0,6.0,99.7190440109118,-0.07442420702996666,287141231,1392.4674494061405,0
184,2000-09-27,1267.45,1299.0,1249.35,1292.55,49801255,2000,0.0,No change,0.0,0.0,99.7190440109118,-0.054946260144768666,336942486,1387.2656922338497,0
185,2000-09-28,1292.4,1302.75,1260.8,1266.4,60964211,2000,3.0,Uptrend,3.0,0.0,99.69027238572993,-0.07961771866710265,275978275,1383.1187811421707,1
186,2000-09-29,1267.3,1284.15,1264.4,1271.65,49222289,2000,-18.0,Downtrend,0.0,18.0,99.738297542752,-0.08783444516175298,325200564,1376.1278195779832,0
187,2000-10-03,1270.75,1288.15,1254.35,1282.0,53465691,2000,4.0,Uptrend,4.0,0.0,99.69894296866433,-0.1020836981264227,378666255,1370.1179535591762,1
188,2000-10-04,1281.45,1300.05,1275.8,1297.8,42233464,2000,11.0,Uptrend,11.0,0.0,99.57932577637153,-0.09133555049886233,420899719,1361.7905476621058,1
189,2000-10-05,1296.1,1306.45,1282.5,1284.75,46464764,2000,6.0,Uptrend,6.0,0.0,99.5072120623577,-0.10492214442470471,374434955,1355.810411575104,1
190,2000-10-06,1284.35,1287.85,1262.65,1285.0,51772489,2000,-18.0,Downtrend,0.0,18.0,99.60037646333868,-0.10748393818371249,426207444,1347.7788211714085,0
191,2000-10-09,1285.05,1286.35,1264.2,1267.3,35059618,2000,-1.0,Downtrend,0.0,1.0,99.60493910321459,-0.1260301368918313,391147826,1339.5692289599492,0
192,2000-10-10,1268.7,1272.75,1230.05,1238.95,48897412,2000,-13.0,Downtrend,0.0,13.0,99.66039785416508,-0.14927730284615637,342250414,1331.1981079410002,0
193,2000-10-11,1232.85,1234.1,1193.8,1201.9,50473747,2000,-38.0,Downtrend,0.0,38.0,99.7650638914313,-0.1810717814192757,291776667,1319.9925118789984,0
194,2000-10-12,1201.3,1214.35,1185.1,1206.25,58853946,2000,-19.0,Downtrend,0.0,19.0,99.79864475235259,-0.17161693506850262,350630613,1306.8205830472914,0
195,2000-10-13,1205.7,1205.7,1167.5,1176.75,55251611,2000,-8.0,Downtrend,0.0,8.0,99.8110756951224,-0.185809174565834,295379002,1294.4519030768467,0
196,2000-10-16,1177.85,1228.8,1173.35,1175.45,55531115,2000,23.0,Uptrend,23.0,0.0,99.60464834710311,-0.170582839401637,239847887,1280.2640486297548,1
197,2000-10-17,1174.3,1174.3,1140.6,1158.05,60519154,2000,-54.0,Downtrend,0.0,54.0,99.73906641367375,-0.1449403773027651,179328733,1267.6337412549424,0
198,2000-10-18,1157.05,1157.05,1122.8,1136.0,46516140,2000,-17.0,Downtrend,0.0,17.0,99.76622643208353,-0.13743356112376615,132812593,1257.1506034332,0
199,2000-10-19,1135.65,1171.5,1108.2,1166.15,67023099,2000,14.0,Uptrend,14.0,0.0,99.66770832142754,-0.13161813984660065,199835692,1247.7155549118904,1
200,2000-10-20,1166.2,1202.7,1166.2,1172.0,67674507,2000,31.0,Uptrend,31.0,0.0,99.42659820850633,-0.11869759747339914,267510199,1238.36000356854,1
201,2000-10-23,1171.75,1172.15,1141.45,1143.95,48683559,2000,-30.0,Downtrend,0.0,30.0,99.54210698224914,-0.09672707173595485,218826640,1230.779722239275,0
202,2000-10-24,1143.0,1155.35,1132.9,1152.45,48203039,2000,-16.0,Downtrend,0.0,16.0,99.59040022881759,-0.10839039108738535,267029679,1224.8500309254823,0
203,2000-10-25,1158.2,1190.4,1157.25,1183.9,61460048,2000,35.0,Uptrend,35.0,0.0,99.32970933232927,-0.0662512816468176,328489727,1218.7514269881376,1
204,2000-10-26,1182.8,1188.2,1176.6,1186.3,14447058,2000,-2.0,Downtrend,0.0,2.0,99.34040471613385,-0.08220184905806349,342936785,1214.5805761937706,0
205,2000-10-27,1186.95,1192.9,1171.85,1178.7,42726133,2000,4.0,Uptrend,4.0,0.0,99.3045986257027,-0.06925142135186357,300210652,1210.3843552984742,1
206,2000-10-30,1178.75,1185.8,1164.25,1167.15,38382435,2000,-7.0,Downtrend,0.0,7.0,99.34899256783704,-0.08217669956355911,261828217,1205.6369189490467,0
207,2000-10-31,1167.2,1175.6,1155.15,1172.75,46347670,2000,-10.0,Downtrend,0.0,10.0,99.40846581411472,-0.08521840873634945,308175887,1200.8801244993167,0
208,2000-11-01,1178.25,1203.85,1177.1,1200.8,57074022,2000,28.0,Uptrend,28.0,0.0,99.12133334553464,-0.07474187085837569,365249909,1195.1621561245051,1
209,2000-11-02,1201.25,1226.35,1199.75,1224.85,67708490,2000,22.0,Uptrend,22.0,0.0,98.87198146492563,-0.04662385678147507,432958399,1191.1546353695385,1
210,2000-11-03,1225.0,1249.2,1225.0,1242.05,76271033,2000,22.0,Uptrend,22.0,0.0,98.5963820179367,-0.03342412451361876,509229432,1189.132912730223,1
211,2000-11-06,1242.15,1261.4,1236.65,1240.25,71321989,2000,12.0,Uptrend,12.0,0.0,98.43023115515871,-0.02134459086246343,437907443,1188.247387551305,1
212,2000-11-07,1239.0,1249.1,1232.35,1246.75,52944920,2000,-12.0,Downtrend,0.0,12.0,98.67222746630547,0.006295653577626181,490852363,1189.112630857425,0
213,2000-11-08,1246.65,1277.25,1246.65,1266.8,75236288,2000,28.0,Uptrend,28.0,0.0,98.2721067997954,0.0539978367584657,566088651,1189.677905616999,1
214,2000-11-09,1266.75,1275.55,1255.95,1269.95,61831113,2000,-1.0,Downtrend,0.0,1.0,98.29881773305227,0.05280829015544053,627919764,1194.340372718315,0
215,2000-11-10,1271.35,1271.4,1237.5,1239.55,62554227,2000,-4.0,Downtrend,0.0,4.0,98.40759455243524,0.053367325260250675,565365537,1197.9040965660472,0
216,2000-11-13,1239.35,1239.35,1199.95,1208.05,56910304,2000,-32.0,Downtrend,0.0,32.0,98.9812786685738,0.027734059296439684,508455233,1201.2662996995557,0
217,2000-11-14,1207.2,1246.9,1207.05,1242.85,71325452,2000,7.0,Uptrend,7.0,0.0,98.89362525949309,0.07322654462242562,579780685,1202.8854608617057,1
218,2000-11-15,1245.0,1270.1,1243.2,1247.05,71820640,2000,23.0,Uptrend,23.0,0.0,98.57530498441056,0.0977552816901408,651601325,1207.7891179649105,1
219,2000-11-16,1246.6,1254.55,1228.6,1233.25,62682250,2000,-15.0,Downtrend,0.0,15.0,98.83932957066372,0.057539767611370696,588919075,1213.0989291099136,0
220,2000-11-17,1232.35,1238.0,1216.9,1236.0,56343239,2000,-16.0,Downtrend,0.0,16.0,99.04684838502858,0.05460750853242313,645262314,1216.9149185799727,0
221,2000-11-20,1236.0,1241.75,1231.05,1237.6,53530821,2000,3.0,Uptrend,3.0,0.0,99.00947404858091,0.08186546614799584,698793135,1220.5110071067347,1
222,2000-11-21,1236.95,1237.85,1224.3,1235.0,54134113,2000,-3.0,Downtrend,0.0,3.0,99.04837129634728,0.07163000564015798,644659022,1224.5506595327536,0
223,2000-11-22,1235.85,1247.5,1220.05,1222.35,56320308,2000,9.0,Uptrend,9.0,0.0,98.91683466081778,0.03247740518624864,588338714,1228.0493209123626,1
224,2000-11-23,1221.2,1223.05,1209.85,1216.0,60184640,2000,-24.0,Downtrend,0.0,24.0,99.21665168976365,0.02503582567647311,528154074,1230.129854746775,0
225,2000-11-24,1216.05,1230.0,1216.05,1225.2,69640031,2000,6.0,Uptrend,6.0,0.0,99.13945558956723,0.03945024179180456,597794105,1229.9482064786987,1
226,2000-11-27,1225.4,1254.45,1225.35,1252.9,67007159,2000,24.0,Uptrend,24.0,0.0,98.79816756764623,0.07346956260977588,664801264,1231.4687587462754,1
227,2000-11-28,1252.9,1275.45,1248.9,1272.75,81848549,2000,21.0,Uptrend,21.0,0.0,98.46810612539369,0.08526966531656366,746649813,1234.58959666547,1
228,2000-11-29,1272.25,1281.0,1253.45,1264.75,83440444,2000,5.0,Uptrend,5.0,0.0,98.3812478511167,0.05325616255829457,663209369,1239.2445615592794,1
229,2000-11-30,1264.75,1272.1,1258.4,1268.15,75246754,2000,-8.0,Downtrend,0.0,8.0,98.5954530524995,0.035351267502143235,738456123,1242.5364019889373,0
230,2000-12-01,1268.1,1280.5,1255.2,1276.2,93875047,2000,8.0,Uptrend,8.0,0.0,98.448287364185,0.02749486735638662,832331170,1244.9026546240727,1
231,2000-12-04,1276.25,1290.0,1273.65,1275.6,68385969,2000,9.0,Uptrend,9.0,0.0,98.26529844910975,0.028502318081031985,763945201,1247.2607615738482,1
232,2000-12-05,1275.7,1288.2,1275.5,1284.65,66897728,2000,-1.0,Downtrend,0.0,1.0,98.30320465869254,0.03039903749749362,830842929,1249.086640877693,0
233,2000-12-06,1284.85,1319.85,1284.85,1298.55,82720927,2000,31.0,Uptrend,31.0,0.0,97.55015469276904,0.025063151247237236,913563856,1250.9416610551198,1
234,2000-12-07,1298.9,1308.45,1295.1,1302.5,86887597,2000,-11.0,Downtrend,0.0,11.0,98.10644232177947,0.0256309303515887,1000451453,1252.9650147449909,0
235,2000-12-08,1303.3,1317.2,1303.3,1313.7,92770801,2000,8.0,Uptrend,8.0,0.0,97.92316863941917,0.059820096002581646,1093222254,1255.3198261769837,1
236,2000-12-11,1313.7,1333.5,1313.7,1332.15,77519863,2000,16.0,Uptrend,16.0,0.0,97.5180373415701,0.10272753611191598,1170742117,1259.8542229422294,1
237,2000-12-12,1332.2,1341.75,1327.6,1333.35,78396433,2000,8.0,Uptrend,8.0,0.0,97.29414899275876,0.07281651043971515,1249138550,1265.8242482720705,1
238,2000-12-13,1333.8,1360.8,1333.8,1354.3,81303722,2000,19.0,Uptrend,19.0,0.0,96.70644207712903,0.08600296700212495,1330442272,1270.6395928073691,1
239,2000-12-14,1354.45,1369.5,1346.15,1349.35,107922822,2000,8.0,Uptrend,8.0,0.0,96.4329385817667,0.09414149604703015,1222519450,1276.502479262278,1
240,2000-12-15,1349.25,1349.25,1308.15,1312.6,106556294,2000,-20.0,Downtrend,0.0,20.0,97.96403094636645,0.061974110032362306,1115963156,1283.5777172814924,0
241,2000-12-18,1310.15,1321.65,1297.2,1317.6,71852888,2000,-27.0,Downtrend,0.0,27.0,98.75635150205757,0.06464124111182934,1187816044,1287.3154013941312,0
242,2000-12-19,1317.75,1325.6,1307.0,1310.5,79675399,2000,3.0,Uptrend,3.0,0.0,98.70832385612259,0.061133603238866296,1108140645,1290.41048406626,1
243,2000-12-20,1312.8,1313.4,1285.45,1295.25,64915151,2000,-12.0,Downtrend,0.0,12.0,98.9328016826219,0.05963921953613949,1043225494,1293.3065323078808,0
244,2000-12-21,1294.25,1294.25,1257.1,1277.4,81444699,2000,-19.0,Downtrend,0.0,19.0,99.18081763080494,0.05049342105263155,961780795,1295.8878283554432,0
245,2000-12-22,1278.95,1292.8,1237.3,1242.0,89709314,2000,-1.0,Downtrend,0.0,1.0,99.19171182057923,0.013712047012732542,872071481,1297.9284065452198,0
246,2000-12-26,1242.05,1248.5,1207.95,1212.0,71777831,2000,-44.0,Downtrend,0.0,44.0,99.50757398816783,-0.0326442653044936,800293650,1297.9574044412266,0
247,2000-12-27,1212.15,1239.0,1208.75,1228.3,59260399,2000,-9.0,Downtrend,0.0,9.0,99.54718498552796,-0.03492437635042234,859554049,1296.039946646305,0
248,2000-12-28,1229.35,1253.6,1229.35,1248.95,61894808,2000,14.0,Uptrend,14.0,0.0,99.40601697924731,-0.012492587467878957,921448857,1294.7391322237938,1
249,2000-12-29,1249.0,1265.9,1242.25,1263.55,68269636,2000,12.0,Uptrend,12.0,0.0,99.27227886803406,-0.003627331151677793,989718493,1294.5316275071352,1
250,2001-01-01,1263.5,1276.15,1250.65,1254.3,60533274,2001,10.0,Uptrend,10.0,0.0,99.14909902875871,-0.017160319699106807,929185219,1294.4499883425474,1
251,2001-01-02,1254.25,1279.6,1248.55,1271.8,72271588,2001,3.0,Uptrend,3.0,0.0,99.10825518731478,-0.002978990279084326,1001456807,1293.989865305865,1
252,2001-01-03,1271.8,1293.55,1263.95,1291.25,99079153,2001,13.0,Uptrend,13.0,0.0,98.912634683557,0.005137586112949011,1100535960,1293.7683804638618,1
253,2001-01-04,1291.3,1331.35,1291.3,1307.65,106441914,2001,37.0,Uptrend,37.0,0.0,98.2972616818574,0.007007816410611989,1206977874,1293.9944203352552,1
254,2001-01-05,1307.55,1330.3,1306.25,1327.25,98830568,2001,-1.0,Downtrend,0.0,1.0,98.32781661550258,0.01900191938579665,1305808442,1294.6596629566313,0
255,2001-01-08,1327.35,1334.2,1303.35,1309.25,96096878,2001,3.0,Uptrend,3.0,0.0,98.26796464295376,-0.0033873791581030543,1209711564,1296.217349480465,1
256,2001-01-09,1309.2,1323.4,1304.9,1311.65,90810817,2001,-10.0,Downtrend,0.0,10.0,98.57908225849674,-0.015388657433472175,1300522381,1295.9911937836853,0
257,2001-01-10,1311.65,1324.35,1285.3,1287.3,81319087,2001,0.0,No change,0.0,0.0,98.57908225849674,-0.03453706828664638,1219203294,1295.152699448474,0
258,2001-01-11,1287.5,1296.75,1275.95,1280.4,83103723,2001,-27.0,Downtrend,0.0,27.0,99.10591420467364,-0.05456693494794351,1136099571,1292.9507716934552,0
259,2001-01-12,1280.45,1298.85,1279.4,1286.75,82041684,2001,2.0,Uptrend,2.0,0.0,99.07534371940075,-0.04639270759995551,1218141255,1289.2995671220108,1
260,2001-01-15,1286.85,1295.2,1277.85,1286.75,73889684,2001,-3.0,Downtrend,0.0,3.0,99.11946474986792,-0.019693737619990825,1218141255,1285.184895711281,0
261,2001-01-16,1287.0,1302.6,1279.85,1293.05,78828339,2001,7.0,Uptrend,7.0,0.0,98.9950619355771,-0.018632361870066783,1296969594,1283.4239276707306,1
262,2001-01-17,1299.4,1312.35,1295.3,1297.9,72314744,2001,9.0,Uptrend,9.0,0.0,98.8182789889533,-0.009614650896604293,1369284338,1282.3635298303398,1
263,2001-01-18,1297.95,1309.95,1297.95,1305.95,80942229,2001,-2.0,Downtrend,0.0,2.0,98.86703840031349,0.00826095348388356,1450226567,1281.661467266382,0
264,2001-01-19,1306.0,1333.5,1306.0,1329.1,107078787,2001,23.0,Uptrend,23.0,0.0,98.33810892359223,0.04047283544700164,1557305354,1282.3351530288085,1
265,2001-01-22,1329.3,1351.85,1329.3,1348.0,99483653,2001,18.0,Uptrend,18.0,0.0,97.88059097805301,0.08534621578099832,1656789007,1285.6447177187952,1
266,2001-01-23,1347.95,1362.05,1346.5,1355.2,98006531,2001,10.0,Uptrend,10.0,0.0,97.59965890623067,0.11815181518151818,1754795538,1291.7986196696638,1
267,2001-01-24,1355.35,1371.1,1355.35,1365.95,114566115,2001,9.0,Uptrend,9.0,0.0,97.32020542426005,0.11206545632174558,1869361653,1298.9471016111597,1
268,2001-01-25,1366.05,1374.2,1353.5,1370.1,108877172,2001,3.0,Uptrend,3.0,0.0,97.21724887827087,0.09700148124424501,1978238825,1305.820908027404,1
269,2001-01-29,1368.55,1368.55,1312.1,1342.05,87201969,2001,-5.0,Downtrend,0.0,5.0,97.65928484516222,0.06212654821732411,1891036856,1311.7542480930306,0
270,2001-01-30,1342.1,1382.55,1342.05,1379.7,96518544,2001,14.0,Uptrend,14.0,0.0,97.16591745219505,0.0999760822769673,1987555400,1315.0654477298638,1
271,2001-01-31,1385.85,1396.05,1369.0,1371.7,100053358,2001,13.0,Uptrend,13.0,0.0,96.65956670678138,0.0785500864915869,1887502042,1320.49125455031,1
272,2001-02-01,1371.5,1373.5,1340.95,1359.15,111146242,2001,-22.0,Downtrend,0.0,22.0,98.27954295701072,0.05258470474346577,1776355800,1325.1491210740617,0
273,2001-02-02,1359.1,1384.9,1355.3,1378.85,116258775,2001,11.0,Uptrend,11.0,0.0,98.01073408014645,0.05444882040301291,1892614575,1328.9711115597572,1
274,2001-02-05,1378.8,1392.15,1373.45,1382.6,99313910,2001,7.0,Uptrend,7.0,0.0,97.821667549529,0.04170276888302871,1991928485,1333.268784966273,1
275,2001-02-06,1382.7,1395.4,1382.7,1387.1,87855379,2001,3.0,Uptrend,3.0,0.0,97.73210971923652,0.05946152377315239,2079783864,1336.1945294242134,1
276,2001-02-07,1387.3,1391.85,1368.05,1370.8,113028665,2001,-3.0,Downtrend,0.0,3.0,97.93547665187876,0.0450958716120915,1966755199,1339.9715747785322,0
277,2001-02-08,1370.65,1396.8,1365.05,1395.5,112780156,2001,4.0,Uptrend,4.0,0.0,97.8027427275905,0.08405189155596982,2079535355,1343.172922471031,1
278,2001-02-09,1395.55,1416.3,1395.55,1405.7,145053047,2001,19.0,Uptrend,19.0,0.0,97.1058896250772,0.09786004373633239,2224588402,1348.6037170272386,1
279,2001-02-12,1405.7,1416.45,1397.6,1402.2,93541589,2001,0.0,No change,0.0,0.0,97.1058896250772,0.08972216825335155,2131046813,1355.630565051296,0
280,2001-02-13,1402.2,1412.7,1386.65,1391.2,101737939,2001,-3.0,Downtrend,0.0,3.0,97.44761802985033,0.08117349912570426,2029308874,1360.6423653201018,0
281,2001-02-14,1393.15,1396.35,1380.65,1393.35,82940179,2001,-16.0,Downtrend,0.0,16.0,98.49311398232639,0.0775685394996326,2112249053,1364.8747118141457,0
282,2001-02-15,1393.35,1421.0,1393.35,1416.7,104604788,2001,24.0,Uptrend,24.0,0.0,97.81134300638695,0.09153247553740651,2216853841,1368.8297432396598,1
283,2001-02-16,1415.85,1422.95,1376.15,1381.35,113023358,2001,1.0,Uptrend,1.0,0.0,97.77994565881079,0.05773574792296787,2103830483,1373.7481218197915,1
284,2001-02-19,1381.4,1392.05,1369.45,1384.8,78672846,2001,-30.0,Downtrend,0.0,30.0,98.90720793519178,0.041908058084418,2182503329,1376.7804716351798,0
285,2001-02-20,1384.85,1392.8,1380.4,1383.85,100052290,2001,0.0,No change,0.0,0.0,98.90720793519178,0.026594955489614103,2082451039,1379.5588828386312,0
286,2001-02-21,1383.9,1389.55,1364.25,1370.1,101078364,2001,-3.0,Downtrend,0.0,3.0,98.97071871691627,0.010994687131050673,1981372675,1381.2869829144088,0
287,2001-02-22,1370.05,1370.05,1335.65,1355.1,100049959,2001,-19.0,Downtrend,0.0,19.0,99.26740399184771,-0.00794318972143937,1881322716,1381.976403955203,0
288,2001-02-23,1355.1,1362.8,1314.1,1320.45,109210345,2001,-7.0,Downtrend,0.0,7.0,99.34397453263209,-0.03623823078607391,1772112371,1381.5611225067123,0
289,2001-02-26,1320.9,1325.2,1299.05,1312.4,86950781,2001,-37.0,Downtrend,0.0,37.0,99.5909883018015,-0.022093066577251075,1685161590,1378.9195496337245,0
290,2001-02-27,1312.45,1324.0,1281.9,1295.55,106024966,2001,-1.0,Downtrend,0.0,1.0,99.59549427704322,-0.060991519895629565,1579136624,1377.668823528692,0
291,2001-02-28,1295.3,1362.25,1294.6,1351.4,150441998,2001,38.0,Uptrend,38.0,0.0,99.12119499958787,-0.014799154334038,1729578622,1373.3542014580073,1
292,2001-03-01,1351.75,1399.55,1345.05,1358.05,136400622,2001,37.0,Uptrend,37.0,0.0,98.61076489074743,-0.0008093293602620122,1865979244,1371.8699661403466,1
293,2001-03-02,1360.25,1386.75,1301.8,1306.35,124763272,2001,-12.0,Downtrend,0.0,12.0,98.8240918895235,-0.05258004859121734,1741215972,1371.6496430239708,0
294,2001-03-05,1304.85,1316.45,1259.1,1271.45,121535287,2001,-70.0,Downtrend,0.0,70.0,99.40623385793296,-0.08039201504411964,1619680685,1367.4661741032107,0
295,2001-03-07,1272.8,1311.1,1249.45,1290.5,104381701,2001,-5.0,Downtrend,0.0,5.0,99.42837248189254,-0.06964169850767787,1724062386,1361.395254405052,0
296,2001-03-08,1290.85,1307.95,1279.3,1292.85,60218168,2001,-3.0,Downtrend,0.0,3.0,99.44215059851815,-0.05686460461044651,1784280554,1356.977475307818,0
297,2001-03-09,1292.7,1292.7,1219.35,1254.75,60117766,2001,-15.0,Downtrend,0.0,15.0,99.5075573885083,-0.10085990684342527,1724162788,1354.4351373278137,0
298,2001-03-12,1253.25,1253.25,1193.95,1197.95,54093815,2001,-39.0,Downtrend,0.0,39.0,99.6307949548862,-0.14779113608878136,1670068973,1349.3293351696998,0
299,2001-03-13,1197.85,1201.15,1098.75,1124.7,69137496,2001,-52.0,Downtrend,0.0,52.0,99.72903427620524,-0.19790329482242186,1600931477,1341.1048436652898,0
300,2001-03-14,1125.15,1200.25,1114.6,1194.2,42822737,2001,0.0,No change,0.0,0.0,99.72903427620524,-0.14160437032777462,1643754214,1330.5847210826926,0
301,2001-03-15,1191.6,1219.7,1170.7,1217.15,47034759,2001,19.0,Uptrend,19.0,0.0,99.60695988401947,-0.12645781749022134,1690788973,1324.2867352536502,1
302,2001-03-16,1216.9,1233.4,1179.6,1193.55,51146372,2001,13.0,Uptrend,13.0,0.0,99.51464323840531,-0.15751394084845072,1639642601,1318.5307308205204,1
303,2001-03-19,1192.85,1201.7,1173.15,1186.7,29195967,2001,-31.0,Downtrend,0.0,31.0,99.60766905676962,-0.1409128750859665,1610446634,1309.3618546911807,0
304,2001-03-20,1186.8,1193.35,1162.35,1170.95,29316504,2001,-8.0,Downtrend,0.0,8.0,99.62788192802525,-0.1544266320046216,1581130130,1302.6017012948669,0
305,2001-03-21,1168.8,1212.2,1156.15,1207.1,30172182,2001,18.0,Uptrend,18.0,0.0,99.49640886732543,-0.12772338042417897,1611302312,1296.4695716901888,1
306,2001-03-22,1206.45,1218.35,1184.95,1187.55,33692351,2001,6.0,Uptrend,6.0,0.0,99.4479714239097,-0.13323844974819354,1577609961,1289.382565858698,1
307,2001-03-23,1187.6,1196.55,1139.65,1161.3,35578430,2001,-21.0,Downtrend,0.0,21.0,99.5335073795536,-0.14301527562541505,1542031531,1281.8893791195487,0
308,2001-03-26,1159.85,1165.65,1147.5,1161.5,22757464,2001,-30.0,Downtrend,0.0,30.0,99.62456299013286,-0.12037562952023939,1564788995,1274.053174783386,0
309,2001-03-27,1161.6,1182.7,1157.25,1177.75,34348645,2001,17.0,Uptrend,17.0,0.0,99.49963311378526,-0.10259829320329172,1599137640,1268.58782659496,1
310,2001-03-28,1177.55,1209.6,1177.55,1206.2,31734710,2001,26.0,Uptrend,26.0,0.0,99.28845134138345,-0.06896684805680975,1630872350,1263.4286845862434,1
311,2001-03-29,1204.9,1210.1,1185.0,1195.1,31581037,2001,0.0,No change,0.0,0.0,99.28845134138345,-0.11565783631789273,1599291313,1259.3134373455102,0
312,2001-03-30,1195.05,1195.25,1144.65,1148.2,33959470,2001,-14.0,Downtrend,0.0,14.0,99.37401903004968,-0.154523029343544,1565331843,1245.503690391632,0
313,2001-04-02,1148.1,1148.1,1094.35,1138.1,40163288,2001,-47.0,Downtrend,0.0,47.0,99.56593768718413,-0.12879396792590037,1525168555,1227.6953859621947,0
314,2001-04-03,1136.65,1153.1,1128.1,1149.25,29797348,2001,5.0,Uptrend,5.0,0.0,99.52930340038617,-0.0961107397066342,1554965903,1213.7682651465839,1
315,2001-04-04,1146.1,1146.15,1120.35,1136.65,27091152,2001,-6.0,Downtrend,0.0,6.0,99.55065077847674,-0.11921735761332808,1527874751,1203.5153673033835,0
316,2001-04-06,1137.55,1171.85,1133.05,1139.6,36171484,2001,25.0,Uptrend,25.0,0.0,99.33725590228154,-0.11853656650036737,1564046235,1189.7979654177923,1
317,2001-04-09,1137.6,1138.55,1116.1,1128.35,28396434,2001,-33.0,Downtrend,0.0,33.0,99.4922281535489,-0.10073719864514852,1535649801,1179.3794637510052,0
